SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"28476","60207","1","2019","Normal","City","Modern day","Sky Police","Sky Police Drone Chase","X","60207-1","29.99","17.99","39.99","19.49","01/01/2019 00:00:00","07/12/2020 00:00:00","192","3","Box","Retail","6251533","6251530","5702016369564","673419303675","26","28.9","5.9","0.351","5","","3163","805","4","6","X","4","21.8900","8.7300","","",""
"28475","60208","1","2019","Normal","City","Modern day","Sky Police","Parachute Arrest","X","60208-1","39.99","24.99","49.99","29.23","02/01/2019 00:00:00","12/01/2021 00:00:00","218","4","Box","Retail","6251537","6251536","5702016369779","673419303682","28","26","5.6","0.478","5","","1874","684","4","4","X","0","28.7900","20.0000","Corvin Stichert,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28474","60209","1","2019","Normal","City","Modern day","Sky Police","Diamond Heist","X","60209-1","59.99","44.99","79.99","49.99","02/01/2019 00:00:00","24/03/2020 00:00:00","400","4","Box","Retail","6251695","6251693","5702016369922","673419303897","47.8","28","5.8","0.797","6","","1521","848","6","4","X","4","59.4800","32.9500","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28398","60210","1","2019","Normal","City","Modern day","Sky Police","Air Base","X","60210-1","89.99","69.99","119.99","73.1","02/01/2019 00:00:00","09/01/2021 00:00:00","529","6","Box","Retail","6251697","6251696","5702016369939","673419303903","53.7","27.9","7.3","1.222","6","","1271","983","10","4","X","0","81.7900","33.3100","","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28430","60212","1","2019","Normal","City","Modern day","Fire","Barbecue Burn Out","X","60212-1","9.99","7.99","13.99","9.74","01/01/2019 00:00:00","08/12/2020 00:00:00","64","2","Box","Retail","6251383","6251376","5702016369243","673419303002","15.6","14","4.4","0.13","4","","3682","443","2","6","X","7","10.2100","4.5200","","",""
"28429","60213","1","2019","Normal","City","Modern day","Fire","Dock Side Fire","X","60213-1","19.99","14.99","24.99","14.61","01/01/2019 00:00:00","26/02/2021 00:00:00","97","2","Box","Retail","6251386","6251385","5702016369250","673419303019","26","14","6","0.246","5","","2740","525","2","5","X","0","13.1800","6.2200","","",""
"28397","60214","1","2019","Normal","City","Modern day","Fire","Burger Bar Fire Rescue","X","60214-1","39.99","24.99","49.99","29.99","02/01/2019 00:00:00","13/11/2021 00:00:00","327","3","Box","Retail","6251391","6251387","5702016369267","673419303026","37.9","26","5.3","0.61","5","","6164","1345","6","4","X","10","29.0400","17.5000","Pierre Normandin,","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28558","60215","1","2019","Normal","City","Modern day","Fire","Fire Station","X","60215-1","69.99","59.99","89.99","59.99","02/01/2019 00:00:00","13/11/2021 00:00:00","509","4","Box","Retail","6251400","6251396","5702016369373","673419303033","35.1","37.5","6.6","1.166","5","","4070","1024","4","4","X","0","62.6100","32.5500","","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28399","60216","1","2019","Normal","City","Modern day","Fire","Downtown Fire Brigade","X","60216-1","99.99","89.99","139.99","99.99","02/01/2019 00:00:00","15/11/2021 00:00:00","943","7","Box","Retail","6251474","6251471","5702016369489","673419303491","47.6","37.5","8.9","1.841","6","","2609","1351","14","4","X","0","110.0500","64.0000","","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28396","60217","1","2019","Normal","City","Modern day","Fire","Fire Plane","X","60217-1","59.99","34.99","79.99","38.98","02/01/2019 00:00:00","08/12/2020 00:00:00","363","3","Box","Retail - limited","6251478","6251476","5702016369496","673419303507","38","26","6.6","0.763","6","","1256","902","6","4","X","0","62.8700","44.6500","Robert Heim,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28422","60218","1","2019","Normal","City","Modern day","Racing","Desert Rally Racer","X","60218-1","9.99","9.99","13.99","9.99","01/01/2019 00:00:00","20/02/2020 00:00:00","75","1","Box","Retail","6251482","6251480","5702016369502","673419303514","15.6","14","6","0.161","5","","4024","856","2","3","X","4","10.0000","6.6000","","",""
"28439","60219","1","2019","Normal","City","Modern day","Construction","Construction Loader","X","60219-1","9.99","9.99","13.99","9.99","01/01/2019 00:00:00","03/12/2020 00:00:00","88","1","Box","Retail","6251486","6251484","5702016369519","673419303521","15.6","14","6","0.156","5","","6089","984","2","5","X","8","12.4600","7.1900","Robert Heim,","",""
"28431","60220","1","2019","Normal","City","Modern day","Traffic","Garbage Truck","X","60220-1","19.99","14.99","24.99","19.99","01/01/2019 00:00:00","10/12/2021 00:00:00","90","2","Box","Retail","6251491","6251487","5702016369526","673419303538","26","19","6","0.312","4","","5529","998","2","6","X","4","18.7300","13.4700","","",""
"28423","60221","1","2019","Normal","City","Modern day","Harbour","Diving Yacht","X","60221-1","19.99","17.99","24.99","19.99","01/01/2019 00:00:00","15/11/2021 00:00:00","148","2","Box","Retail","6251500","6251496","5702016369533","673419303545","26","19","6","0.336","5","","7763","1333","2","5","X","20","22.7000","14.1800","","",""
"28428","60222","1","2019","Normal","City","Modern day","Traffic","Snow Groomer","X","60222-1","19.99","17.99","24.99","19.49","01/01/2019 00:00:00","14/11/2020 00:00:00","197","2","Box","Retail","6251514","6251512","5702016369540","673419303651","26","19","6","0.387","6","","6563","1288","2","5","X","14","30.3100","14.8900","Corvin Stichert,","",""
"28404","60223","1","2019","Normal","City","Modern day","Farm","Harvester Transport","X","60223-1","29.99","24.99","39.99","29.99","01/01/2019 00:00:00","28/12/2019 00:00:00","358","3","Box","Retail","6251516","6251515","5702016369557","673419303668","35.1","18.9","8.8","0.649","5","","6942","1653","6","6","X","24","52.0000","31.4200","Pierre Normandin,","",""
"29041","60224","1","2019","Normal","City","Modern day","Mars Exploration","Satellite Service Mission","X","60224-1","9.99","9.99","13.99","9.74","24/06/2019 00:00:00","08/12/2020 00:00:00","84","1","Box","Retail","6251699","6251698","5702016369946","673419303910","15.6","13.9","6","0.153","5","","7598","1198","2","4","X","26","14.0300","6.8300","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29040","60225","1","2019","Normal","City","Modern day","Mars Exploration","Rover Testing Drive","X","60225-1","29.99","17.99","39.99","19.49","24/06/2019 00:00:00","26/02/2021 00:00:00","202","2","Box","Retail","6251704","6251703","5702016369953","","26","18.9","6","0.363","5","","5287","1298","4","2","X","8","28.3500","17.3100","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29039","60226","1","2019","Normal","City","Modern day","Mars Exploration","Mars Research Shuttle","X","60226-1","39.99","24.99","49.99","29.99","24/06/2019 00:00:00","10/12/2021 00:00:00","273","2","Box","Retail","6251708","6251705","5702016369960","","28.2","26","7.3","0.609","5","","7393","1444","6","5","X","12","38.0900","17.4500","","01/06/2019 00:00:00","31/12/2021 00:00:00"
"29077","60227","1","2019","Normal","City","Modern day","Mars Exploration","Lunar Space Station","X","60227-1","59.99","44.99","79.99","48.73","24/06/2019 00:00:00","14/11/2020 00:00:00","412","5","Box","Retail","6251710","6251709","5702016370478","673419303941","47.7","28","5.8","0.897","6","","4742","1768","8","5","X","8","63.2300","36.6100","","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29038","60228","1","2019","Normal","City","Modern day","Mars Exploration","Deep Space Rocket and Launch Control","X","60228-1","99.99","89.99","139.99","99.99","24/06/2019 00:00:00","02/12/2021 00:00:00","837","7","Box","Retail","6251727","6251726","5702016370485","","47.6","18.9","8.9","1.831","7","","4743","1897","14","5","X","18","118.2000","64.0100","Robert Heim,","01/08/2019 00:00:00","31/12/2021 00:00:00"
"29290","60229","1","2019","Normal","City","Modern day","Mars Exploration","Rocket Assembly & Transport","X","60229-1","149.99","119.99","199.99","129.99","24/06/2019 00:00:00","30/11/2021 00:00:00","1055","8","Box","Retail","6251738","6251734","5702016370492","","58","37.5","9.8","2.375","7","","2870","1865","12","4","X","8","115.7700","90.2500","Corvin Stichert,","01/06/2019 00:00:00","31/12/2021 00:00:00"
"29275","60230","1","2019","Normal","City","Modern day","Mars Exploration","People Pack - Space Research and Development","X","60230-1","39.99","34.99","49.99","38.98","24/06/2019 00:00:00","11/12/2020 00:00:00","209","15","Box","Retail","6251745","6251741","5702016370508","","26","19","6","0.153","5","","4364","1913","4","4","X","0","45.4900","27.7000","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29043","60231","1","2019","Normal","City","Modern day","Fire","Fire Chief Response Truck","X","60231-1","29.99","17.99","39.99","19.49","02/08/2019 00:00:00","09/01/2021 00:00:00","201","2","Box","Retail","6251752","6251751","5702016370515","","26","18.9","7","0.379","5","","3626","1026","4","4","X","0","32.0600","18.5100","Pierre Normandin,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29044","60232","1","2019","Normal","City","Modern day","Town","Garage Centre","X","60232-1","49.99","34.99","79.99","38.98","02/08/2019 00:00:00","05/12/2020 00:00:00","234","4","Box","Retail","6251757","6251756","5702016370522","","38","26","5.3","0.624","4","","1070","731","4","4","X","0","34.8200","15.6300","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29042","60233","1","2019","Normal","City","Modern day","Town","Donut Shop Opening","X","60233-1","89.99","79.99","119.99","79.99","02/08/2019 00:00:00","03/12/2020 00:00:00","790","10","Box","Retail","6251763","6251758","5702016370539","","47.6","37.4","6.6","1.405","","","4278","2223","12","2","X","5","83.8100","58.3100","Pierre Normandin,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29045","60234","1","2019","Normal","City","Modern day","General","People Pack - Fun Fair","X","60234-1","39.99","34.99","49.99","38.98","02/08/2019 00:00:00","03/12/2020 00:00:00","183","14","Box","Retail","6251768","6251765","5702016370553","","26","18.9","4.5","0.275","5","","7394","1896","2","2","X","9","32.3000","30.9500","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29064","60235","1","2019","Normal","City","Modern day","Seasonal","LEGO City Advent Calendar","X","60235-1","29.99","22.99","39.99","19.99","01/09/2019 00:00:00","23/11/2019 00:00:00","234","8","Box","Retail","6251831","6251827","5702016369809","","37.9","25.9","6.8","0.387","5","","4379","533","1","2","X","6","28.1200","18.0200","","01/09/2019 00:00:00","31/12/2019 00:00:00"
"28473","60236","1","2019","Normal","City","Modern day","Road Plates","Straight & T-Junction ","X","60236-1","14.99","9.99","19.99","9.74","02/01/2019 00:00:00","04/12/2020 00:00:00","2","","Shrink-wrapped","Retail","6251820","6251816","5702016369786","673419303699","30.8","26","0.6","0.2","5","","3159","822","0","2","X","0","16.3700","12.3700","","",""
"28472","60237","1","2019","Normal","City","Modern day","Road Plates","Curves & Crossroad","X","60237-1","14.99","9.99","19.99","9.74","01/01/2019 00:00:00","03/12/2020 00:00:00","2","","Shrink-wrapped","Retail","6251826","6251824","5702016369793","673419303705","30.8","26","0.6","0.2","5","","2562","772","0","2","X","5","12.2400","7.9700","","",""
"28471","60239","1","2019","Normal","City","Modern day","Sky Police","Police Patrol Car","X","60239-1","9.99","9.99","13.99","9.99","02/01/2019 00:00:00","08/12/2021 00:00:00","92","1","Box","Retail - limited","6259422","6259421","5702016396201","673419308991","15.7","14.1","4.5","0.15","5","","8609","943","2","4","X","25","11.3400","5.8800","Pierre Normandin,","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28470","60240","1","2019","Normal","City","Modern day","Great Outdoors","Kayak Adventure","X","60240-1","9.99","9.99","13.99","9.99","02/01/2019 00:00:00","22/12/2019 00:00:00","84","1","Box","Retail - limited","6259411","6259408","5702016396188","673419308984","15.7","14.1","4.5","0.15","5","","5569","1397","2","4","X","16","13.9700","8.5000","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"29158","66584","1","2019","Collection","Creator","Model making","","Bonus/Value pack","","","","","","","","","218","","Box","Retail - limited","","","","","","","","","","","20","45","0","0","X","0","","","","",""
"29157","66587","1","2019","Collection","City","Modern day","Product Collection","Bonus/Value pack","","","","","","","","","125","","Box","Retail - limited","","","","","","","","","","","16","60","0","0","X","0","","","","",""
"29362","66593","1","2019","Collection","BrickHeadz","Licensed","Miscellaneous","2-in-1 Value Pack: Star-Lord & Gamora","X","66593-1","","","","","","","249","","Box","Retail - limited","","","","","","","","","","","67","272","0","0","X","0","","","","",""
"29638","66615","1","2019","Collection","City","Modern day","Product Collection","Super Pack 3-in-1","X","66615-1","","","","","","","","","Box","Retail - limited","","","","","","","","","","","109","83","0","0","X","0","","","","",""
"29613","66619","1","2019","Collection","City","Modern day","Product Collection","Super Pack 3-in-1","X","66619-1","","","","","","","","","Box","Retail - limited","","","","","","","","","","","87","83","0","0","X","0","","","","",""
"29614","66620","1","2019","Collection","Friends","Modern day","Product Collection","Super Pack 3-in-1","X","66620-1","","","","","","","","","Box","Retail - limited","","","","","","","","","","","43","71","0","0","X","0","","","","",""
"29128","70418","1","2019","Normal","Hidden Side","Action/Adventure","","J.B.'s Ghost Lab","X","70418-1","19.99","17.99","24.99","19.99","02/08/2019 00:00:00","09/12/2020 00:00:00","174","3","Box","Retail","6250488","6250486","5702016365405","","26.2","19.1","4.6","","7","","6586","984","2","3","X","20","16.9800","12.0400","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29127","70419","1","2019","Normal","Hidden Side","Action/Adventure","","Wrecked Shrimp Boat","X","70419-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","21/01/2021 00:00:00","310","4","Box","Retail","6250492","6250490","5702016365412","","35.4","19.1","5.9","","7","","9321","1544","2","3","X","17","31.5200","24.0900","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29126","70420","1","2019","Normal","Hidden Side","Action/Adventure","","Graveyard Mystery","X","70420-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","08/03/2021 00:00:00","335","4","Box","Retail","6250495","6250494","5702016365429","","35.4","19.1","5.9","","7","","7513","1410","2","4","X","12","30.7900","21.3700","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29125","70421","1","2019","Normal","Hidden Side","Action/Adventure","","El Fuego's Stunt Truck","X","70421-1","39.99","34.99","49.99","38.98","02/08/2019 00:00:00","07/12/2020 00:00:00","428","4","Box","Retail","6250498","6250497","5702016365436","","38.2","26.2","5.7","","8","","3785","923","2","4","X","0","27.3100","14.5200","Janko Grujic,Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29124","70422","1","2019","Normal","Hidden Side","Action/Adventure","","Shrimp Shack Attack","X","70422-1","49.99","44.99","69.99","48.73","02/08/2019 00:00:00","06/12/2020 00:00:00","579","5","Box","Retail","6250501","6250499","5702016365443","","48","28.2","7.4","","8","","5757","1448","2","4","X","5","39.2800","32.0600","Janko Grujic,Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29123","70423","1","2019","Normal","Hidden Side","Action/Adventure","","Paranormal Intercept Bus 3000","X","70423-1","59.99","54.99","79.99","58.48","02/08/2019 00:00:00","26/02/2021 00:00:00","689","5","Box","Retail","6250507","6250506","5702016365467","","54","28.2","5.9","","8","","6476","1554","2","4","X","12","49.2100","34.4600","Niek van Slagmaat,Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29122","70424","1","2019","Normal","Hidden Side","Action/Adventure","","Ghost Train Express","X","70424-1","79.99","69.99","99.99","77.97","02/08/2019 00:00:00","19/10/2020 00:00:00","698","6","Box","Retail","6250516","6250515","5702016367195","673419301329","48","37.8","7.1","","8","","4481","1512","2","3","X","4","75.5200","49.8900","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"29121","70425","1","2019","Normal","Hidden Side","Action/Adventure","","Newbury Haunted High School","X","70425-1","129.99","109.99","159.99","116.97","02/08/2019 00:00:00","14/11/2020 00:00:00","1474","8","Box","Retail","6250519","6250518","5702016367218","","58.2","37.8","8.7","","9","","4743","1781","2","4","X","9","120.2900","81.6200","Xiaodong Wen,","01/08/2019 00:00:00","31/12/2020 00:00:00"
"28390","70659","1","2019","Normal","Ninjago","Action/Adventure","Spinjitzu","Spinjitzu Kai","X","70659-1","9.99","8.99","13.99","9.99","02/01/2019 00:00:00","26/01/2020 00:00:00","97","1","Box","Retail","6250552","6250551","5702016367270","673419299442","23.8","23","6.2","0.13","","","1349","470","2","4","X","5","19.2100","9.6300","","01/01/2019 00:00:00","31/12/2019 00:00:00"
